app_id,title,rating,rating_score,genres,metacritic_score
1683000,Geometric Sniper - Z,Positive,70.99,"Action,Casual,Indie,Early Access",0
1676870,ECO HOLE,Positive,81.47,"Adventure,Indie",0
1563730,Witching Hour,Mostly Positive,63.42,"Action,Adventure,Casual,Indie",0
1558990,Siege of Avalon: Anthology,Very Positive,80.34,"Action,RPG",0
1486630,Intravenous,Very Positive,87.14,"Action,Indie",0
1399750,Beholgar,Mostly Positive,71.42,"Action,Adventure,Indie",0
1393660,Rising Constellation,Positive,74.4,"Indie,Massively Multiplayer,RPG,Strategy",0
1236720,Spirit Island,Very Positive,86.94,"Indie,Strategy",0
1193090,Bus World,Mostly Positive,73.12,"Adventure,Indie,Racing,Simulation,Early Access",0
1144280,Ain Dodo,Very Positive,81.44,"Action,Casual,Indie",0
1051950,Voyage,Very Positive,77.23,"Adventure,Casual,Indie",0
1028490,Radical Rex,Mostly Positive,63.21,"Action,Adventure",0
973450,Ancient Abyss,Mixed,66.49,"Action,Adventure,Indie,Early Access",0
892760,Seed of Evil,Mostly Positive,75.28,"Adventure,Indie,RPG",0
595440,CPU Invaders,Very Positive,79.38,"Casual,Indie",0
623180,Zombie Solitaire 2 Chapter 3,Positive,74.28,Casual,0
733740,Sakura Cupid,Very Positive,83.16,Simulation,0
1224290,Horizon's Gate,Overwhelmingly Positive,90.49,"Adventure,Indie,RPG,Strategy",0
1433570,Car Detailing Simulator,Mostly Positive,74.37,"Casual,Indie,Racing,Simulation",0
1418160,Happy Quest,Very Positive,78.5,"Adventure,Casual,Indie,Strategy",0
1413960,Chevalier Historie,Very Positive,78.59,"Indie,RPG",0
1394550,Tales From The Under-Realm: Hazel,Positive,72.76,"Adventure,Indie",0
1370370,Lands of Sorcery,Mostly Positive,67.39,"Indie,RPG,Strategy",0
1363840,Saviors of Sapphire Wings / Stranger of Sword City Revisited,Mixed,60.32,RPG,0
1347030,THE CORRIDOR,Overwhelmingly Positive,89.57,"Adventure,Indie",0
1301930,Traffic Jams,Positive,69.88,"Action,Casual,Simulation",0
1287800,Schwarzerblitz,Very Positive,87.07,Action,0
1262460,Zompiercer,Very Positive,82.17,"Action,Adventure,Indie,Early Access",0
1242630,Skid Cities,Mixed,65.23,"Strategy,Early Access",0
1178780,BattleGroupVR,Very Positive,87.89,"Action,Simulation,Strategy,Early Access",0
733800,Frosty Nights,Mostly Positive,72.11,"Action,Indie,Strategy",0
1156730,Holy Knight Luviria,Mostly Positive,74.47,"Indie,RPG",0
1090930,Endless RPG,Positive,72.05,"Adventure,Indie,RPG,Strategy",0
1078380,Zefira,Mixed,62.9,"Indie,RPG",0
1035930,Nyasha,Very Positive,76.34,"Casual,Indie",0
1024160,Lord Winklebottom Investigates,Very Positive,85.6,"Adventure,Indie",0
945440,Tiny Bird Garden Deluxe,Very Positive,82.82,"Casual,Indie,Simulation",0
940810,Lost Artifacts: Time Machine,Mostly Positive,66.25,"Casual,Strategy",0
940580,FIA European Truck Racing Championship,Mixed,63.6,"Racing,Simulation,Sports",0
897330,Coloring Pixels,Overwhelmingly Positive,93.07,"Casual,Free to Play,Indie",0
793690,Final Assault,Very Positive,86.77,Strategy,0
760810,Retimed,Very Positive,77.97,"Action,Casual,Indie",0
2012160,Stranded Nightmare,Very Positive,80.04,"Action,Adventure,Indie,Simulation",0
1904560,Dungeons & Dragons: Ravenloft Series,Positive,74.63,"Action,RPG",0
845970,Trivia Vault: Movie Trivia,Mostly Positive,55.57,"Action,Casual,Simulation,Strategy",0
928300,Visionarium,Very Positive,75.23,Simulation,0
2074710,Microbes and Machines,Positive,70.81,Action,0
1966900,20 Minutes Till Dawn,Very Positive,90.53,"Action,Adventure,Casual,Indie,Strategy,Early Access",0
1947750,Queen's Wish 2: The Tormentor,Positive,77.84,"Adventure,Indie,RPG,Strategy",0
1920400,Bunny Girl Story,Very Positive,80.52,"Casual,Indie",0
1882040,Craft Hero,Very Positive,78.2,"Adventure,Indie,RPG,Simulation,Strategy,Early Access",0
1872860,Conrad Stevenson's Paranormal P.I.,Very Positive,85.48,"Casual,Indie,Simulation,Early Access",0
1715160,Howloween Hero,Positive,79.46,"Adventure,Indie",0
1577470,Straya,Positive,76.62,"Action,Adventure,Early Access",0
1568620,MetaPhysical,Very Positive,78.24,"Action,Adventure,Indie,Early Access",0
1559760,Island Diary,Very Positive,84.31,Indie,0
1547410,DnD Adventure: Wizard's Choice,Positive,79.23,"Adventure,Indie,RPG",0
1302240,Labyrinthine,Very Positive,84.84,"Action,Adventure,Indie,Early Access",0
1524470,Strip Fighter 5: Chimpocon Edition,Mixed,61.26,"Action,Casual",0
1381980,MOTHER,Very Positive,80.95,Indie,0
1339860,Lumione,Mostly Positive,73.85,"Action,Adventure,Indie,RPG",0
1337890,Choice of Life: Middle Ages,Very Positive,82.48,"Adventure,Casual,Indie,RPG,Simulation",0
1319400,The Sunny Life,Positive,77.4,"Casual,Indie,RPG,Early Access",0
1271300,Methods: The Detective Competition,Very Positive,84.94,"Adventure,Indie",0
1261300,Racingmaybe,Positive,83.44,"Casual,Indie,Racing,Strategy",0
1138440,Galactic Ruler,Mixed,56.15,"Indie,Simulation,Strategy,Early Access",0
1072710,Soviet Jump Game,Very Positive,79.02,"Action,Casual,Free to Play,Indie,Massively Multiplayer",0
1061470,Nyasha Valkyrie,Very Positive,73.31,"Casual,Indie",0
950620,Priest Simulator,Very Positive,89.62,"Action,Adventure,Indie,Simulation,Early Access",0
949800,Skyland: Heart of the Mountain,Mostly Positive,73.03,"Adventure,Casual",0
946990,Secret Government,Mixed,59.19,"Indie,Simulation,Strategy",0
263400,War of the Human Tanks,Very Positive,80.67,"Adventure,Indie,Strategy",0
278510,JUDGEMENT SILVERSWORD - Resurrection -,Very Positive,82.42,Action,0
284730,Dark Arcana: The Carnival,Very Positive,83.67,"Adventure,Casual",0
742490,Nonogram - The Greatest Painter,Very Positive,82.09,"Casual,Indie,Strategy",0
1107750,Faraday Protocol,Positive,80.9,"Adventure,Indie",0
1088150,Scribble It!,Very Positive,83.42,"Casual,Free to Play,Indie",0
1057180,Border Officer,Mixed,56.97,"Action,Adventure,Indie,Simulation",0
1014280,The Devil's Calculator,Very Positive,84.72,"Casual,Indie,Strategy",0
998220,The Dungeon of Lulu Farea,Very Positive,81.69,"Indie,RPG",0
968790,DYNASTY WARRIORS 7: Xtreme Legends Definitive Edition,Very Positive,81.77,Action,0
893720,One Hand Clapping,Very Positive,80.93,"Adventure,Indie",0
842780,NavalArt,Very Positive,86.81,"Indie,Simulation,Strategy,Early Access",0
808100,Galimulator,Very Positive,83.9,Simulation,0
787790,Epic Roller Coasters,Mixed,60.22,"Casual,Free to Play,Indie,Racing,Simulation",0
765940,SOK,Very Positive,79.73,"Casual,Indie",0
741990,Wild Animal Sports Day,Very Positive,84.0,"Action,Casual,Indie,Simulation,Sports",0
298820,Millennium 2 - Take Me Higher,Positive,71.57,"Adventure,Casual,Indie,RPG",0
658700,V-Rally 4,Mixed,62.6,Racing,0
552880,STARDROP,Very Positive,81.27,"Adventure,Casual,Indie",0
491620,Beeftacular,Very Positive,72.22,"Action,Casual,Indie,Racing,Sports",0
476240,KNIGHTS,Very Positive,88.58,"Casual,Indie,Strategy",0
466050,Redemption Cemetery: Salvation of the Lost Collector's Edition,Positive,76.34,"Adventure,Casual",0
464650,Runbow,Very Positive,75.5,"Action,Adventure,Casual,Indie,Racing",0
464620,Siralim 2,Very Positive,85.46,"Indie,RPG",0
403700,Zero Punctuation: Hatfall - Hatters Gonna Hat Edition,Very Positive,78.4,Action,0
395930,Farm Frenzy: Heave Ho,Very Positive,79.82,"Casual,Indie,Simulation,Strategy",0
394430,Dimension Drive,Positive,75.46,"Action,Indie",0
327440,Hail to the King: Deathbat,Mostly Positive,72.11,"Action,Adventure,Casual,Indie,RPG",0
944220,Gachi Heroes,Overwhelmingly Positive,90.11,"Action,Adventure,Casual,Indie,RPG,Simulation",0
885910,Ginga Force,Very Positive,81.68,Action,0
262410,World of Guns: Gun Disassembly,Very Positive,82.09,"Free to Play,Indie,Simulation",0
853550,Equilinox,Very Positive,88.71,"Casual,Indie,Simulation",0
1224020,Creepy Tale,Very Positive,82.94,"Adventure,Indie",0
1201840,MAN STANDING,Very Positive,78.17,"Action,Adventure,Indie,Simulation",0
1065260,GENSOU Skydrift,Very Positive,83.65,"Indie,Racing",0
1044200,Wasteland Survival,Mixed,58.02,"Action,Adventure,Free to Play,RPG,Simulation",0
1038810,GOD WARS The Complete Legend,Mostly Positive,71.31,"Adventure,RPG,Simulation",0
957070,iB Cricket,Very Positive,84.56,"Casual,Indie,Simulation,Sports,Strategy,Early Access",0
853860,aMAZE Classic,Very Positive,74.21,"Casual,Indie",0
833950,Risk System,Positive,79.23,"Action,Indie",0
831470,One Dollar Simulator,Positive,75.09,"Casual,Indie,Simulation",0
781130,Creatura,Mostly Positive,66.7,"Casual,Indie,Simulation,Strategy",0
739980,Let`s not stay friends,Very Positive,74.31,"Casual,Indie",0
720660,Overloop,Very Positive,83.64,"Action,Adventure,Indie",0
703840,Animal Super Squad,Very Positive,77.22,"Action,Adventure,Indie,Simulation",0
685690,Guns'n'Stories: Bulletproof VR,Very Positive,82.58,"Action,Adventure,Casual,Simulation",0
673300,Alien Splatter Redux,Very Positive,82.69,"Action,Adventure,Indie",0
667720,Red Faction Guerrilla Re-Mars-tered,Mostly Positive,77.72,,0
656900,RHEM I SE: The Mysterious Land,Mostly Positive,69.76,"Adventure,Indie",0
628030,Romance of the Three Kingdoms VII with Power Up Kit,Mostly Positive,67.46,Strategy,0
564960,Return to Krondor,Mixed,56.36,RPG,0
531510,Just Shapes & Beats,Overwhelmingly Positive,95.21,"Action,Indie",0
510540,Long Gone Days,Very Positive,85.91,"Indie,RPG,Early Access",0
411760,Swordbreaker The Game,Very Positive,78.88,"Adventure,Indie",0
409870,Phantom Brave PC,Very Positive,81.31,RPG,0
331870,AER Memories of Old,Very Positive,83.7,"Adventure,Indie",0
298830,Millennium 3 - Cry Wolf,Positive,73.3,"Adventure,Casual,Indie,RPG",0
1284950,Witcheye,Very Positive,81.2,"Adventure,Casual,Indie",0
1341900,Castle on the Coast,Positive,84.57,"Action,Adventure,Indie",0
1349060,It Steals,Overwhelmingly Positive,92.76,"Action,Indie",0
379640,Bloo Kid 2,Very Positive,82.32,"Action,Indie",0
808010,Critadel,Very Positive,77.74,"Action,Adventure,Indie,RPG",0
791330,Fallen ~Makina and the City of Ruins~,Very Positive,81.74,"Adventure,Indie,RPG",0
741670,Easy Red,Very Positive,76.66,"Action,Indie,Simulation,Strategy",0
732050,Voxel Tycoon,Very Positive,80.68,"Indie,Simulation,Strategy,Early Access",0
622460,Steampunk Tower 2,Mostly Positive,72.47,"Action,Indie,Strategy",0
603390,Stone Story RPG,Very Positive,85.5,"Adventure,Casual,Indie,RPG,Early Access",0
596950,Rat Simulator,Mostly Positive,73.25,"Casual,Indie,Simulation",0
566700,Eye in the Sky,Very Positive,80.85,"Casual,Indie,Strategy",0
459840,Monster Bash HD,Positive,84.41,"Action,Adventure",0
782660,Modern Tanks,Mixed,51.19,"Action,Free to Play,Massively Multiplayer,Simulation",0
347720,Soda Drinker Pro,Very Positive,87.67,"Action,Simulation",0
2087470,I commissioned some bees 5,Positive,79.71,"Casual,Indie",0
1361110,Karen: An Outrage Simulator,Very Positive,85.41,Indie,0
2074800,Richman 11,Mixed,50.07,"Casual,Strategy",0
2004440,Pocket City,Very Positive,84.38,"Casual,Indie,Simulation",0
1977530,One-armed cook,Very Positive,90.76,"Casual,Free to Play,Simulation",0
1842480,NeuraGun,Very Positive,75.95,"Adventure,Indie,Simulation,Early Access",0
1787160,Cupid Nonogram,Very Positive,81.61,"Casual,Indie",0
1722760,My Singing Monsters Playground,Very Positive,80.62,Casual,0
1590640,Savior of the Abyss,Mostly Positive,72.39,Adventure,0
1515200,Mission in Snowdriftland,Very Positive,87.89,"Action,Adventure,Casual,Indie",0
1875670,Gigant,Positive,68.75,"Adventure,Casual,Indie",0
1382190,Killer in the cabin,Mostly Positive,68.77,"Action,Adventure,Strategy",0
1378360,White Hell,Very Positive,86.62,"Action,Adventure,Indie,Early Access",0
889600,The Caligula Effect: Overdose,Mostly Positive,70.0,RPG,0
716630,Battlevoid: Sector Siege,Mixed,53.83,"Action,Indie,Simulation,Strategy",0
1422610,Aurora,Very Positive,75.55,"Casual,Indie",0
1679210,The Spirit and the Mouse,Very Positive,90.1,"Adventure,Indie",0
941480,Giraffe Town,Very Positive,75.47,"Action,Adventure,Indie",0
907210,Phantom Thief Celianna,Mixed,61.39,"Indie,RPG",0
903950,Last Oasis,Mixed,62.42,"Action,Adventure,Indie,Massively Multiplayer,RPG,Early Access",0
842170,Hyperspace Dogfights,Very Positive,80.88,"Action,Indie",0
643900,Alvora Tactics,Very Positive,82.24,"Indie,RPG,Strategy",0
623090,BAJA: Edge of Control HD,Mostly Positive,74.81,"Racing,Sports",0
496350,Supipara - Chapter 1 Spring Has Come!,Very Positive,89.18,Adventure,0
442070,Drawful 2,Very Positive,78.29,"Casual,Indie,Strategy",0
438040,Shakes and Fidget,Very Positive,91.39,"Adventure,Casual,Free to Play,Indie,Massively Multiplayer,RPG,Strategy",0
383100,Fragile Allegiance,Very Positive,83.61,Strategy,0
346120,Boring Man - Online Tactical Stickman Combat,Very Positive,84.99,"Action,Free to Play,Indie,Massively Multiplayer",0
337760,Decisive Campaigns: The Blitzkrieg from Warsaw to Paris,Very Positive,80.44,"Simulation,Strategy",0
330370,Reload,Mostly Positive,69.88,"Action,Casual,Simulation",0
327140,Tilt Brush,Very Positive,88.76,Design & Illustration,0
292330,Starship Corporation,Mixed,43.73,"Indie,Simulation,Strategy",0
279800,Grim Legends 2: Song of the Dark Swan,Overwhelmingly Positive,90.58,"Adventure,Casual",0
38120,Farm Frenzy,Very Positive,82.01,Casual,0
16130,Fish Tycoon,Very Positive,75.5,"Casual,Simulation",0
16100,Virtual Villagers: A New Home,Very Positive,76.68,"Casual,Simulation",0
2001970,Raspberry Cube,Positive,80.09,"Adventure,Casual",0
1934800,a pet shop after dark,Very Positive,81.09,"Adventure,Casual,Indie",0
1897740,Chrono Survival,Mostly Positive,71.74,"Action,Early Access",0
1877800,ARMS DOLL,Positive,72.86,"Action,Indie",0
1773180,The Matriarch,Very Positive,75.05,Casual,0
1767170,Super Bullet Break,Very Positive,78.42,"Adventure,Casual,Strategy",0
979060,Bloons Adventure Time TD,Very Positive,83.57,"Action,Strategy",0
1009700,Jewel Match Solitaire L'Amour,Positive,77.65,"Casual,Indie",0
1026160,Misadventures of Laura Silver,Very Positive,79.72,Adventure,0
1793380,Roll The Cat,Very Positive,84.31,Indie,0
358380,Wacky Wheels,Very Positive,72.77,"Action,Racing",0
866540,VR Flush,Overwhelmingly Positive,89.21,"Adventure,Free to Play,Indie,RPG",0
326360,Warspear Online,Mostly Positive,73.43,"Free to Play,Massively Multiplayer,RPG",0
318950,Disney Tangled,Mostly Positive,68.64,"Action,Adventure",0
312750,Final Fantasy IV (3D Remake),Very Positive,81.42,RPG,0
312610,METAL SLUG X,Very Positive,84.94,Action,0
281280,Mashed,Very Positive,74.66,Racing,0
265890,Hexcells,Overwhelmingly Positive,93.27,"Casual,Indie,Strategy",0
783180,Fairune Collection,Very Positive,77.52,"Adventure,RPG",0
2026870,Night At the Gates of Hell,Very Positive,83.4,Action,0
1823710,Hot Springs Story,Very Positive,83.41,"Casual,Indie,Simulation,Strategy",0
1737760,Platonic,Positive,78.55,"Adventure,Casual,Indie",0
1127850,Apple Slash,Very Positive,86.94,"Action,Adventure,Indie,RPG",0
1730110,Dinogotchi,Positive,80.29,"Casual,Simulation",0
1533050,Press Ctrl,Very Positive,83.59,Indie,0
1511270,Ann,Very Positive,90.2,"Free to Play,Indie",0
1403310,Garden Simulator,Very Positive,80.82,"Casual,Simulation",0
1374580,Dirge,Positive,78.73,"Indie,Early Access",0
1323900,Scrapnaut,Mostly Positive,69.22,Indie,0
1310970,RussianPunk 2007,Very Positive,74.71,"Action,Indie",0
1304550,Progressbar95,Overwhelmingly Positive,90.62,"Casual,Indie",0
1302990,MARDEK,Very Positive,89.25,"Indie,RPG",0
1283400,Steelrising,Mostly Positive,73.5,"Action,Adventure,RPG",0
1232420,Atlantica Global,Mixed,62.96,"Action,Adventure,Casual,Free to Play,Massively Multiplayer,RPG,Strategy",0
1747890,Demon Turf: Neon Splash,Very Positive,85.35,"Adventure,Indie,Simulation",0
1610460,Monster Energy Supercross - The Official Videogame 5,Mixed,62.03,"Racing,Simulation,Sports",0
1921560,Flowers -Le volume sur hiver-,Very Positive,82.29,"Adventure,Casual",0
1557410,BLACK WITCHCRAFT,Mostly Positive,71.81,"Action,Adventure,Indie",0
370670,The Tale of a Common Man,Very Positive,84.77,"Adventure,Casual,Indie,RPG",0
330390,GRANDIA II HD Remaster,Very Positive,84.14,"Adventure,RPG",0
316260,Disney Universe,Very Positive,77.26,"Action,Adventure",0
307110,We Need To Go Deeper,Very Positive,84.11,"Action,Indie,Simulation",0
279070,9th Dawn II,Very Positive,76.46,"Action,Adventure,Indie,RPG",0
251110,INFRA,Very Positive,85.52,"Adventure,Indie",0
224500,Gnomoria,Mostly Positive,74.35,"Indie,Simulation,Strategy",0
222520,Champions of Regnum,Mixed,64.96,"Free to Play,Indie,Massively Multiplayer,RPG",0
2132450,Spectator,Positive,80.98,"Casual,Indie,Early Access",0
2108600,Potato Survival,Very Positive,88.12,"Adventure,Casual,Indie,Simulation",0
2005430,The Call of Krul'ar,Positive,75.41,"Indie,Simulation,Strategy",0
1940090,Murder Is Game Over,Positive,79.58,"Adventure,Casual,Indie",0
453720,Last Will,Mostly Positive,72.15,"Adventure,Indie",0
1907000,Gloomgrave,Very Positive,80.4,"Indie,RPG,Early Access",0
1827980,Idle Spiral,Very Positive,77.95,"Casual,Free to Play,Indie,Simulation,Strategy",0
1715370,The Niflhel Day,Positive,72.86,"Adventure,Indie,RPG,Early Access",0
1713190,Neko Candy Shop,Very Positive,77.34,"Casual,Indie",0
1709920,Idle Pins,Mixed,62.62,"Casual,Free to Play,Indie,RPG",0
1689350,My life as an archeologist,Very Positive,81.54,Casual,0
1636850,CYBRID,Very Positive,78.29,"Action,Casual,Indie,Early Access",0
1589540,Whispers in the Dark,Positive,67.2,"Adventure,Indie",0
570420,X Rebirth VR Edition,Mixed,55.57,"Action,Simulation",0
1574250,SPOOKWARE,Very Positive,88.01,"Action,Adventure,Indie,RPG",0
1520330,TechBeat Heart,Very Positive,80.34,"Action,Indie",0
1480010,Christmas Stories: The Christmas Tree Forest Collector's Edition,Positive,78.3,"Adventure,Casual",0
411970,TY the Tasmanian Tiger 2,Overwhelmingly Positive,89.45,"Action,Adventure,Indie",0
422110,Wand Wars,Very Positive,85.66,"Action,Indie,Sports",0
453320,Vairon's Wrath,Positive,75.1,"Action,Adventure,Indie,RPG",0
1260020,PowerSlave (DOS Classic Edition),Positive,77.18,Action,0
1556660,Shell Out Showdown,Positive,77.87,"Action,Casual,Indie,Massively Multiplayer",0
1548800,Wizard Of Walls,Positive,78.75,"Action,Casual,Indie",0
1530720,Sport Mode,Very Positive,79.75,"Action,Simulation,Early Access",0
1487120,Monkey Doomsday,Positive,75.82,"Action,Adventure,Casual,Indie",0
1476680,A World of Little Legends,Positive,75.23,"Adventure,Casual,Indie,Early Access",0
1434950,HighFleet,Very Positive,85.53,"Action,Adventure,Indie,Strategy",0
1381650,ACTION SANDBOX,Very Positive,75.82,Simulation,0
1319550,Power of Ten,Very Positive,73.19,"Action,Indie,Early Access",0
1290170,Titan Chaser,Very Positive,78.19,"Adventure,Casual,Indie,Simulation",0
1287140,Sonia and the Hypnotic City,Mixed,57.42,"Indie,RPG",0
1273250,Breakpoint,Very Positive,88.32,"Action,Casual,Indie",0
1097770,Aeolis Tournament,Positive,74.07,"Action,Casual,Indie,Sports",0
520940,MX vs ATV All Out,Very Positive,76.38,"Racing,Simulation,Sports",0
1027620,The Language of Love,Very Positive,84.85,"Indie,Simulation",0
893020,Slave's Sword 2,Mixed,65.56,"Indie,RPG",0
871200,FIGHTING EX LAYER,Very Positive,78.5,Action,0
804860,Klotzen! Panzer Battles,Mixed,58.09,Strategy,0
788690,Psychonauts in the Rhombus of Ruin,Very Positive,81.88,Adventure,0
701290,Legendary Mahjong,Positive,72.86,"Casual,Indie",0
679660,aMAZE ZER0,Very Positive,76.4,"Casual,Indie",0
610900,Sumatra: Fate of Yandi,Very Positive,86.96,Adventure,0
604770,Dark Prospect,Positive,67.55,"Action,Indie,Strategy,Early Access",0
590850,Night Lights,Positive,78.55,"Adventure,Casual,Indie,Strategy",0
529180,Dark and Light,Mixed,53.44,"Action,Adventure,Massively Multiplayer,RPG,Simulation,Early Access",0
365350,How to Take Off Your Mask,Very Positive,76.49,"Adventure,Casual,Indie,Simulation",0
473920,Corinne Cross's Dead & Breakfast,Very Positive,87.82,"Adventure,Indie",0
696170,SENRAN KAGURA Peach Beach Splash,Very Positive,77.81,Action,0
896520,Stay Out of the House,Very Positive,88.78,"Action,Adventure,Indie,Simulation",0
1712750,PIXELS: Digital Creatures,Positive,70.81,"RPG,Strategy,Early Access",0
1709460,Hot And Lovely 4,Very Positive,74.74,"Action,Casual,Indie,Strategy",0
1688320,OneBit Adventure,Very Positive,76.96,"Adventure,Casual,Free to Play,Indie,RPG,Strategy",0
1650810,Loopmancer,Mostly Positive,72.95,"Action,Adventure,Indie,RPG",0
1643180,Artist Life Simulator,Very Positive,77.24,"Casual,Indie,RPG,Simulation,Early Access",0
1592680,Anarchy: Wolf's law : Prologue,Mostly Positive,71.99,"Action,Adventure,Free to Play,Indie,Massively Multiplayer,Strategy",0
1584450,Rooten,Very Positive,78.51,"Adventure,Indie",0
1583320,Pro Soccer Online,Very Positive,89.24,"Sports,Early Access",0
1515740,Super Sports Blast,Positive,74.78,"Casual,Indie,Sports",0
1502560,The Smurfs - Mission Vileaf,Very Positive,79.09,"Action,Adventure",0
1501410,Dwarf Journey,Very Positive,87.09,"Action,Adventure,Indie,RPG",0
1366540,Dyson Sphere Program,Overwhelmingly Positive,96.12,"Indie,Simulation,Strategy,Early Access",0
1461770,Fantasy Tavern Sextet -Vol.2 Adventurer's Days-,Very Positive,79.39,"Adventure,Indie",0
1338980,Chess Knights: Viking Lands,Very Positive,77.77,"Casual,Indie",0
1306630,Lost Ruins,Very Positive,86.39,"Action,Adventure,Indie",0
1285670,Post Void,Overwhelmingly Positive,94.19,"Action,Indie",0
1251040,Aegis Descent,Mostly Positive,69.36,"Action,Indie",0
1225580,Fe,Very Positive,75.4,"Action,Adventure",0
1190990,Colormeleons,Positive,79.52,"Casual,Indie,Simulation,Strategy",0
1173150,Goosebumps Dead of Night,Mostly Positive,65.02,"Action,Adventure,Indie",0
1146230,DungeonTop,Very Positive,79.19,"Indie,Strategy",0
1090790,Magicolors,Positive,78.6,"Casual,Indie",0
1054510,Survivalist: Invisible Strain,Very Positive,84.5,"Action,Adventure,Indie,RPG,Simulation,Strategy,Early Access",0
985900,Young Souls,Very Positive,78.42,"Action,Adventure,Indie,RPG",0
959890,Sister Travel,Very Positive,85.51,"Adventure,Indie,RPG",0
1720600,I Love Finding Cats,Positive,79.71,Casual,0
1807690,Roxy Raccoon's Pinball Panic,Positive,80.07,"Action,Adventure,Casual,Indie,Simulation,Sports",0
1848960,Medieval Fantasy Survival Simulator,Very Positive,87.6,"Adventure,RPG,Simulation",0
389260,Lucid Trips,Very Positive,74.58,"Adventure,Indie,Early Access",0
668320,Perilous Warp,Mostly Positive,70.99,"Action,Indie",0
623320,Button Button Up!,Very Positive,86.19,"Action,Adventure,Indie",0
618850,Pumpkin Days,Very Positive,79.55,"Casual,Indie,RPG,Simulation",0
615700,A Plunge into Darkness,Mostly Positive,63.06,"Adventure,Indie,RPG,Simulation,Strategy",0
582890,Estranged: The Departure,Very Positive,83.36,"Action,Adventure,Casual,Indie",0
563260,Steel Empire,Very Positive,73.53,Action,0
552080,IronWolf VR,Overwhelmingly Positive,89.95,"Action,Indie,Simulation",0
547910,The Survey,Mostly Positive,69.11,"Indie,Simulation",0
522020,Blue Effect VR,Very Positive,73.16,"Action,Indie",0
509220,Save Jesus,Very Positive,86.33,"Casual,Indie",0
435250,Deadhunt,Very Positive,82.51,Action,0
351700,UnReal World,Very Positive,88.55,"Indie,RPG,Simulation,Strategy",0
1866880,Cultivation Story: Reincarnation,Very Positive,88.28,"Action,Adventure,Indie,RPG,Early Access",0
681980,Lycah,Mixed,58.33,"Adventure,Casual,Indie,RPG,Simulation,Strategy",0
308173,Hegemony III: Clash of the Ancients,Very Positive,76.11,"Indie,Simulation,Strategy",0
254940,Free Running,Very Positive,78.65,"Action,Sports",0
252250,Maia,Mixed,45.16,"Indie,Simulation,Strategy",0
235620,Small World,Mostly Positive,67.4,"Casual,Indie,Strategy",0
2106080,Infinimine,Mostly Positive,63.75,"Adventure,Indie,Massively Multiplayer,Simulation,Early Access",0
1997780,Iron Order 1919,Mixed,62.43,"Free to Play,Massively Multiplayer,Simulation,Strategy",0
1969440,Sunday Gold,Very Positive,79.97,"Adventure,Indie,RPG",0
542880,Byte Family,Positive,74.78,"Action,Adventure,Indie",0
1901370,Ib,Overwhelmingly Positive,94.46,"Adventure,Indie",0
1890520,Tide Up,Very Positive,83.24,"Adventure,Indie",0
935400,Alchemy Garden,Mostly Positive,71.77,"Casual,Indie,Simulation,Early Access",0
881690,The Slater,Mostly Positive,71.15,"Action,Indie",0
502230,Monsters' Den: Book of Dread,Very Positive,83.53,"Casual,Indie,RPG,Strategy",0
839310,Signal Simulator,Very Positive,79.67,"Indie,Simulation",0
1195290,Moncage,Very Positive,90.66,"Adventure,Casual,Indie,Simulation,Strategy",0
1184450,Magic of Autumn,Positive,78.74,"Adventure,Indie,Strategy",0
1158720,Causality,Very Positive,83.77,"Adventure,Indie",0
1158720,Causality,Very Positive,83.77,"Adventure,Indie",0
1137320,Screeps: Arena,Very Positive,77.36,"Indie,Simulation,Strategy,Early Access",0
1084570,The Lar,Overwhelmingly Positive,89.52,"Adventure,Casual,Free to Play,Indie",0
1081650,Celaria,Very Positive,78.35,"Indie,Racing",0
1063980,Hell Architect,Mixed,68.26,"Indie,Simulation,Strategy",0
1058130,Queen's Wish: The Conqueror,Very Positive,78.36,"Adventure,Indie,RPG,Strategy",0
1037750,Looking for Heals,Mostly Positive,70.84,"Action,Indie,RPG",0
1036700,My Beautiful Paper Smile,Very Positive,81.6,"Action,Adventure,Indie",0
1035660,Chromosome Evil,Very Positive,78.47,Strategy,0
965670,Niplheim's Hunter - Branded Azel,Very Positive,85.41,RPG,0
1049670,The Final Boss,Very Positive,80.18,"Action,Casual,Indie",0
883860,Cadria Item Shop,Mostly Positive,69.99,"Casual,Free to Play,Indie,RPG,Simulation",0
880580,YORG.io,Very Positive,83.92,"Casual,Indie,Strategy",0
776370,Next 2,Very Positive,76.01,"Casual,Indie",0
747190,Achievement Lurker: Dad Jokes,Very Positive,73.42,"Adventure,Indie,RPG",0
724680,Cosmo's Quickstop,Very Positive,85.11,"Action,Casual,Indie,Simulation,Strategy",0
711750,Monster Energy Supercross - The Official Videogame,Very Positive,78.15,"Racing,Simulation,Sports",0
710950,Pinewood Island,Positive,73.25,"Casual,Indie,Simulation",0
697610,Idle Bouncer,Very Positive,80.07,"Casual,Free to Play",0
608760,Doodle Devil,Very Positive,74.69,"Casual,Indie,Simulation",0
554600,Learn Japanese To Survive! Katakana War,Very Positive,85.68,"Adventure,Indie,RPG,Strategy",0
525700,Birthdays the Beginning,Mixed,60.31,Simulation,0
1233410,MicroWorks,Very Positive,83.63,"Action,Casual,Indie",0
1279630,Vampire: The Masquerade - Shadows of New York,Mostly Positive,73.43,Indie,0
